Unnamed: 0,Unnamed: 0.1,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
508,4,509,165140243.0,0.0,0.0,0.0,206.0,1.4859100106475233e+18,retweeted,"RT @Sayuri527art: Jaskier's Ring 💍❓

#TheWitcher #geraskier https://t.co/P4nuRXlQra",neutral,1,509,2022-11-16T23:16:53.069853Z,2022-11-16T23:16:53.069903Z,39.302
507,3,508,1.4712621490035466e+18,0.0,0.0,0.0,21.0,1.5649630514173092e+18,retweeted,"RT @TicTak_VP: The Witcher 3 ~ ""Lilac and Gooseberries""

#TheWitcher #VirtualPhotography #VGPUnite #ArtisticofSociety #WorldofVP https://t.…",neutral,1,508,2022-11-16T23:16:13.440218Z,2022-11-16T23:16:13.440270Z,6.591
506,2,507,1.5598464965725102e+18,0.0,0.0,0.0,279.0,1.5650569239673078e+18,retweeted,"RT @yakowo_: my wife and i saw you across the tavern and we didn't like your vibe
#jaskier #yennefer #thewitcher https://t.co/Mng4RYxGgl",neutral,1,507,2022-11-16T23:16:06.512133Z,2022-11-16T23:16:06.512181Z,1.461
505,1,506,1.239206339714433e+18,0.0,0.0,0.0,23.0,1.5649358733633372e+18,retweeted,"RT @FictionalPhotos: Caged Wolf 🐺⚔️🔥
#thewitcher #geralt #henrycavill https://t.co/gl70El45Fl",neutral,1,506,2022-11-16T23:16:04.724242Z,2022-11-16T23:16:04.724294Z,0.929
504,0,505,8.68244359191253e+17,0.0,0.0,0.0,279.0,1.5650569239673078e+18,retweeted,"RT @yakowo_: my wife and i saw you across the tavern and we didn't like your vibe
#jaskier #yennefer #thewitcher https://t.co/Mng4RYxGgl",neutral,1,505,2022-11-16T23:16:03.454781Z,2022-11-16T23:16:03.454832Z,4.745
503,7,504,1.2466473610672538e+18,0.0,0.0,0.0,80.0,1.5512204367378678e+18,retweeted,"RT @GreenfinchG: The second one is finished 🌼
#TheWitcher : #Jaskier / Dandelion https://t.co/g5UI0IDKZN",neutral,1,504,2022-11-16T23:15:58.215177Z,2022-11-16T23:15:58.215241Z,1.317
502,6,503,1.3672683516644106e+18,0.0,0.0,0.0,4.0,1.553101965005144e+18,retweeted,"RT @domicofo: Jaskier for @and22polarbears as a part of charity event Fandom Trumps Hate!
#jaskier #dandelion #thewitcher https://t.co/zwHp…",neutral,1,503,2022-11-16T23:15:56.508437Z,2022-11-16T23:15:56.508490Z,2.079
501,5,502,1.3672683516644106e+18,0.0,0.0,0.0,1.0,1.551152502854353e+18,retweeted,"RT @MandrakeVenus: That moment...😭
#TheWitcher
@witchernetflxtv
#jaskier #geralt
#HenryCavill
#JoeyBatey

""Of Banquets, Bastards and Burial…",neutral,1,502,2022-11-16T23:15:54.018143Z,2022-11-16T23:15:54.018193Z,1.33
500,4,501,1.3672683516644106e+18,0.0,0.0,0.0,1.0,1.5502986475768463e+18,retweeted,"RT @ALifeSpent: McFarlane Toys
The Witcher Netflix (Series 1)
Jaskier (2021)
KISS (Series 1)
#GeneSimmons (1997)
#PaulStanley (1997)

📷: Pi…",neutral,1,501,2022-11-16T23:15:52.317989Z,2022-11-16T23:15:52.318038Z,1.802
499,3,500,1.2436350562051564e+18,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,500,2022-11-16T23:15:50.182298Z,2022-11-16T23:15:50.182347Z,0.995
498,2,499,1.024620016770134e+18,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,499,2022-11-16T23:15:48.838179Z,2022-11-16T23:15:48.838231Z,1.588
497,1,498,1147599840.0,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,498,2022-11-16T23:15:46.919477Z,2022-11-16T23:15:46.919526Z,1.788
496,0,497,9.016939683117138e+17,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,497,2022-11-16T23:15:44.814427Z,2022-11-16T23:15:44.814473Z,1.248
495,7,496,189771086.0,0.0,0.0,0.0,0.0,,,#TheWitcher season 1 is off the charts I’m on episode 4 &amp; I just realized we are going back &amp; forth in time,neutral,1,496,2022-11-16T23:15:43.206974Z,2022-11-16T23:15:43.207040Z,2.327
494,6,495,1.172382583344132e+18,0.0,0.0,0.0,55.0,1.5369246545933804e+18,retweeted,RT @Fabinui: Triss Merigold Cosplay #Trissmerigold #TheWitcher #TheWitcher3 #redhairedgirl #witch #Lilith #fabibi https://t.co/ccvkudzIZo,neutral,1,495,2022-11-16T23:15:40.536445Z,2022-11-16T23:15:40.536494Z,1.119
493,5,494,2719575420.0,19.0,0.0,4.0,4.0,,,"Emiel Regis FanArt, Trial By Ordeal
https://t.co/QUUE92STPE

#2d #art #ЭмиельРегис #emielregisrohellecterzieffgodefroy #Witcher #Thewitcher #baptismoffire #крещениеогнём #воплощениечеловечности https://t.co/tnDpdMWSdT",neutral,1,494,2022-11-16T23:15:39.097716Z,2022-11-16T23:15:39.097769Z,0.945
492,4,493,1.026835405243642e+18,0.0,0.0,0.0,39.0,1.5425603257106186e+18,retweeted,"RT @marvee67: It’s still a #ThirstyThursday 
❤️
#GeraltofRivia #TheWitcher #HenryCavill https://t.co/J7zANmQVZf",neutral,1,493,2022-11-16T23:15:37.813933Z,2022-11-16T23:15:37.813982Z,1.723
491,3,492,1.4826338120561582e+18,0.0,0.0,0.0,307.0,1.491747412024742e+18,retweeted,"RT @Apone3D: Triss Merigold 🌹🌹
https://t.co/pholHCfcO1

Room by @niodreth
#TheWitcher https://t.co/aWQ8NOPi64",neutral,1,492,2022-11-16T23:15:35.739347Z,2022-11-16T23:15:35.739403Z,1.213
490,2,491,8.697329029841347e+17,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",neutral,1,491,2022-11-16T23:15:34.167512Z,2022-11-16T23:15:34.167591Z,4.048
489,1,490,8.697329029841347e+17,0.0,0.0,0.0,400.0,1.5310045373681992e+18,retweeted,"RT @Irine_Meier: Why all the sorceresses in The Witcher universe are so ridiculously attractive? ❤️‍🔥
I can’t resist to cosplay them all!!!…",positive,1,490,2022-11-16T23:15:29.756289Z,2022-11-16T23:15:29.756340Z,3.519
488,0,489,8.425418790319391e+17,0.0,0.0,0.0,60.0,1.5423897256753766e+18,retweeted,RT @RedanianIntel: ICYMI: A closer look at Vilgefortz’s costume and staff (seen here on the stunt double) while filming the iconic Geralt-V…,neutral,1,489,2022-11-16T23:15:25.910167Z,2022-11-16T23:15:25.910226Z,2.41
487,7,488,994296943.0,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",neutral,1,488,2022-11-16T23:15:23.160301Z,2022-11-16T23:15:23.160354Z,3.76
486,6,487,1.014277793092395e+18,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",neutral,1,487,2022-11-16T23:15:18.940711Z,2022-11-16T23:15:18.940759Z,1.434
485,5,486,4816886603.0,0.0,0.0,0.0,24.0,1.5317761192167383e+18,retweeted,"RT @MichelleNReed: Have more #Yennefer because she’s one of my favorite characters to cosplay. 💜 
#TheWitcher #YenneferCosplay https://t.co…",neutral,1,486,2022-11-16T23:15:17.162400Z,2022-11-16T23:15:17.162452Z,2.465
484,4,485,1.4858324112504013e+18,1.0,0.0,0.0,0.0,,,"I took off work for this whole week like a Lil hooligan😈.  Playing some Witcher 3 come say hello! Going live at 8:00PM EST 🤠
🔴https://t.co/NQJbI88ktP🔴

#Witcher3 #TheWitcher #thewitcher3 #vacation  #smallstreamer  #twitchstreamer #pcgaming",neutral,1,485,2022-11-16T23:15:14.356014Z,2022-11-16T23:15:14.356065Z,3.427
483,3,484,1641843458.0,8.0,0.0,0.0,1.0,,,"What the Hell Happened? Witcher School Rug Pull! Did you know there was an official Witcher School that actually exists? Well maybe it won't anymore!

https://t.co/aLw2uwIx6t

#Simurgh #TheWitcher #TheWitcher3WildHunt #thewitcher3 #TheWitcher2 #CDProjektRED #larp https://t.co/WqZvtUNNJf",neutral,1,484,2022-11-16T23:15:10.588111Z,2022-11-16T23:15:10.588183Z,3.796
482,2,483,140465206.0,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",neutral,1,483,2022-11-16T23:15:06.472456Z,2022-11-16T23:15:06.472519Z,2.625
481,1,482,1.4865588112677356e+18,0.0,0.0,0.0,58.0,1.5249385124280607e+18,retweeted,"RT @BLACKED_vidya: Yennefer and Triss taking cumshots in BBC gangbang
#trissmerigold #yennefer #TheWitcher #TheWitcher3WildHunt #BBC #BLACK…",neutral,1,482,2022-11-16T23:15:03.509473Z,2022-11-16T23:15:03.509524Z,1.497
480,0,481,1.325079549776892e+18,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",neutral,1,481,2022-11-16T23:15:01.681217Z,2022-11-16T23:15:01.681270Z,2.866
479,7,480,4246835777.0,0.0,0.0,0.0,141.0,1.5205206153373737e+18,retweeted,RT @perseruna: happy birthday to THE BEST MOTHER DAUGHTER duo 🥳💌 everyone clapped!! #TheWitcher https://t.co/uTjKd0hNUV,positive,1,480,2022-11-16T23:14:58.469198Z,2022-11-16T23:14:58.469254Z,0.962
478,6,479,8.45398029251285e+17,0.0,0.0,0.0,26.0,1.520523754710782e+18,retweeted,RT @vivadirt: Witcher Logic ep 3 is out now! https://t.co/8P3b572CcC #thewitcher #witcherlogic https://t.co/9sLwm3xU4Q,neutral,1,479,2022-11-16T23:14:57.178753Z,2022-11-16T23:14:57.178805Z,2.729
477,5,478,1.2299481231345377e+18,0.0,0.0,0.0,26.0,1.520523754710782e+18,retweeted,RT @vivadirt: Witcher Logic ep 3 is out now! https://t.co/8P3b572CcC #thewitcher #witcherlogic https://t.co/9sLwm3xU4Q,neutral,1,478,2022-11-16T23:14:54.106073Z,2022-11-16T23:14:54.106123Z,3.014
476,4,477,3229076418.0,0.0,0.0,0.0,141.0,1.5205206153373737e+18,retweeted,RT @perseruna: happy birthday to THE BEST MOTHER DAUGHTER duo 🥳💌 everyone clapped!! #TheWitcher https://t.co/uTjKd0hNUV,positive,1,477,2022-11-16T23:14:50.763207Z,2022-11-16T23:14:50.763257Z,2.421
475,3,476,233706123.0,0.0,0.0,0.0,6331.0,1.5109802743053148e+18,retweeted,RT @witchernetflix: Our family is back together again. #TheWitcher Season 3 is officially in production! https://t.co/rlBl0j3lT1,positive,1,476,2022-11-16T23:14:48.015864Z,2022-11-16T23:14:48.015936Z,3.708
474,2,475,3179404469.0,0.0,0.0,0.0,606.0,1.2423934112750633e+18,retweeted,"RT @Sayuri527art: #thewitcher mafia!au #geraskier
Don Geralt and his Jaskier 💙
And Lambert, the best bodyguard 👊 https://t.co/yJRDmMnenF",neutral,1,475,2022-11-16T23:14:43.974840Z,2022-11-16T23:14:43.974889Z,0.909
473,1,474,1.0697300893555672e+18,0.0,0.0,0.0,141.0,1.5205206153373737e+18,retweeted,RT @perseruna: happy birthday to THE BEST MOTHER DAUGHTER duo 🥳💌 everyone clapped!! #TheWitcher https://t.co/uTjKd0hNUV,neutral,1,474,2022-11-16T23:14:42.735843Z,2022-11-16T23:14:42.735891Z,2.267
472,0,473,8.210085955213394e+17,13.0,0.0,1.0,5.0,,,"Happy birthday to  Yennefer of Vengerberg and Cirilla of Vengerberg
#TheWitcher https://t.co/w8TTR0BEZl",neutral,1,473,2022-11-16T23:14:40.120750Z,2022-11-16T23:14:40.120798Z,1.059
471,7,472,8.504764683669217e+17,0.0,0.0,0.0,452.0,1.5094331203780444e+18,retweeted,"RT @ola_cha: 🌼 I don't know what you mean, Geralt🌸
 
#TheWitcher #geraskier #Geralt #Jaskier https://t.co/cXQ6CkJOM9",neutral,1,472,2022-11-16T23:14:38.733722Z,2022-11-16T23:14:38.733773Z,1.805
470,6,471,1.042490426052141e+18,0.0,0.0,0.0,1951.0,1.5094903875046892e+18,retweeted,"RT @WolfyTheWitch: My favs are idiots pt 2 

#sbifanart #dsmpfanart #thewitcher https://t.co/trxS11Tm2t",neutral,1,471,2022-11-16T23:14:36.573257Z,2022-11-16T23:14:36.573353Z,0.649
469,5,470,8.003928332700508e+17,0.0,0.0,0.0,1951.0,1.5094903875046892e+18,retweeted,"RT @WolfyTheWitch: My favs are idiots pt 2 

#sbifanart #dsmpfanart #thewitcher https://t.co/trxS11Tm2t",neutral,1,470,2022-11-16T23:14:35.580822Z,2022-11-16T23:14:35.580872Z,1.0
468,4,469,7.608471565592904e+17,0.0,0.0,0.0,1951.0,1.5094903875046892e+18,retweeted,"RT @WolfyTheWitch: My favs are idiots pt 2 

#sbifanart #dsmpfanart #thewitcher https://t.co/trxS11Tm2t",neutral,1,469,2022-11-16T23:14:34.252036Z,2022-11-16T23:14:34.252086Z,1.812
467,3,468,58791566.0,0.0,0.0,0.0,452.0,1.5094331203780444e+18,retweeted,"RT @ola_cha: 🌼 I don't know what you mean, Geralt🌸
 
#TheWitcher #geraskier #Geralt #Jaskier https://t.co/cXQ6CkJOM9",neutral,1,468,2022-11-16T23:14:32.117109Z,2022-11-16T23:14:32.117161Z,1.673
466,2,467,382975734.0,0.0,0.0,0.0,193.0,1.509520654311342e+18,retweeted,"RT @RedanianIntel: Season 3 of #TheWitcher finally begins filming today on March 31, 2022!
https://t.co/6nEWe2MdAP",neutral,1,467,2022-11-16T23:14:30.102398Z,2022-11-16T23:14:30.102455Z,1.015
465,1,466,1706826230.0,0.0,0.0,0.0,53.0,1.5096718352561234e+18,retweeted,"RT @Cat_Cosplay: But we know you've all been waiting for our Geralt Bloppers.

#TheWitcher https://t.co/lYnkAskDK5",neutral,1,466,2022-11-16T23:14:28.757780Z,2022-11-16T23:14:28.757830Z,2.048
464,0,465,259452667.0,0.0,0.0,0.0,158.0,1.5095578536144896e+18,retweeted,RT @updatesofHC: 💫 Officially #TheWitcher Season 3 begins filming today. https://t.co/MY78C87Vhl,neutral,1,465,2022-11-16T23:14:26.367404Z,2022-11-16T23:14:26.367452Z,1.066
463,7,464,1.1182089632737404e+18,0.0,0.0,0.0,30.0,1.4984047584151962e+18,retweeted,"RT @FictionalPhotos: Turned 🖤⚔️🐺
#thewitcher #geralt #henrycavill https://t.co/ws4TIBRwQb",neutral,1,464,2022-11-16T23:14:24.963295Z,2022-11-16T23:14:24.963349Z,0.94
462,6,463,1.1656497965578772e+18,0.0,0.0,0.0,284.0,1.4983944973062185e+18,retweeted,"RT @axenanim: Shani magic skills 😏
#TheWitcher3 #rule34 #TheWitcher 

Shani - @IGeneralButchI 
Male - @1ceDev_ 

720 - https://t.co/DtEXrIQ…",neutral,1,463,2022-11-16T23:14:23.676335Z,2022-11-16T23:14:23.676388Z,1.749
461,5,462,191940361.0,0.0,0.0,0.0,30.0,1.4984047584151962e+18,retweeted,"RT @FictionalPhotos: Turned 🖤⚔️🐺
#thewitcher #geralt #henrycavill https://t.co/ws4TIBRwQb",neutral,1,462,2022-11-16T23:14:21.603278Z,2022-11-16T23:14:21.603327Z,1.955
460,4,461,1.0712114955585332e+18,0.0,0.0,0.0,0.0,1.498433121150292e+18,quoted,Such a sweet smile😊  #HenryCavill  #TheWitcher https://t.co/PXxtLkZYil,neutral,1,461,2022-11-16T23:14:19.285889Z,2022-11-16T23:14:19.285941Z,4.07
459,3,460,448395929.0,0.0,0.0,0.0,1.0,1.498421502844285e+18,retweeted,"RT @multiversitycom: ICYMI, we end our look at #TheWitcher's second season with ""Family."" https://t.co/Mc8wdydzs9",neutral,1,460,2022-11-16T23:14:14.845059Z,2022-11-16T23:14:14.845106Z,3.002
458,2,459,1.0729645803959951e+18,0.0,0.0,0.0,103.0,1.498342305417343e+18,retweeted,"RT @WisesnailArt: This started out as a commission, but the client decided not to go ahead. However, I liked how it was turning out, so I d…",neutral,1,459,2022-11-16T23:14:11.486747Z,2022-11-16T23:14:11.486818Z,6.864
457,1,458,8.470387777637294e+17,0.0,0.0,0.0,245.0,1.4922281955417334e+18,retweeted,"RT @therealzOh: Best Witcher 3 Bae: Duchess Anna Henrietta of Croissant #witcher3 #thewitcher #witcherfanart #3d #3dcg 

YES BETTER THAN YE…",neutral,1,458,2022-11-16T23:14:04.272461Z,2022-11-16T23:14:04.272511Z,2.293
456,0,457,2153495668.0,0.0,0.0,0.0,284.0,1.4983944973062185e+18,retweeted,"RT @axenanim: Shani magic skills 😏
#TheWitcher3 #rule34 #TheWitcher 

Shani - @IGeneralButchI 
Male - @1ceDev_ 

720 - https://t.co/DtEXrIQ…",neutral,1,457,2022-11-16T23:14:01.642376Z,2022-11-16T23:14:01.642429Z,1.192
455,7,456,1.225277114166825e+18,0.0,0.0,0.0,592.0,1.4525991545601477e+18,retweeted,"RT @ola_cha: Love song 🎵
 
#jaskier #thewitcher https://t.co/JIYpbokngC",neutral,1,456,2022-11-16T23:14:00.125346Z,2022-11-16T23:14:00.125399Z,0.907
454,6,455,88216568.0,0.0,0.0,0.0,25.0,1.4781855673555558e+18,retweeted,RT @chaikavsky: Precious family moment #thewitcher https://t.co/JbECTfghAq,neutral,1,455,2022-11-16T23:13:58.866240Z,2022-11-16T23:13:58.866288Z,1.506
453,5,454,7.101217797469676e+17,0.0,0.0,0.0,592.0,1.4525991545601477e+18,retweeted,"RT @ola_cha: Love song 🎵
 
#jaskier #thewitcher https://t.co/JIYpbokngC",neutral,1,454,2022-11-16T23:13:57.020513Z,2022-11-16T23:13:57.020564Z,0.845
452,4,453,1.1193696197041684e+18,0.0,0.0,0.0,9.0,1.4857063720796692e+18,retweeted,RT @bellatrxlstrnge: THE best part of season 2 #TheWitcher https://t.co/yDnCRkZpFi,neutral,1,453,2022-11-16T23:13:55.834935Z,2022-11-16T23:13:55.834986Z,1.8
451,3,452,1113429914.0,3.0,0.0,1.0,1.0,,,#live with more of #TheWitcher and with some #BigNews come find out whatvit is and see us get to Chapter 3. #twitch #twitchaffiliate #pathtopartner #smallstreamer #SupportSmallStreamers #SmallStreamerCommunity #SmallStreamersConnect #twitchstreamer #LiveStreaming #Livestream,neutral,1,452,2022-11-16T23:13:53.675887Z,2022-11-16T23:13:53.675933Z,4.094
450,2,451,8.14806195919786e+17,0.0,0.0,0.0,4.0,1.485412226504831e+18,retweeted,"RT @elainsroses: Everyone’s talking about Jaskier, but Geralt needed this hug more…

#thewitcher #Geraskier https://t.co/vq7YgM1U4e",neutral,1,451,2022-11-16T23:13:49.239426Z,2022-11-16T23:13:49.239480Z,3.139
449,1,450,25265202.0,0.0,0.0,0.0,126.0,1.48713309443609e+18,retweeted,"RT @WhiteWolf_14: Geralt smiling. thats it. thats the tweet. 🥺 

#GeraltofRivia #TheWitcher #Geralt https://t.co/MSUgGYpaai",neutral,1,450,2022-11-16T23:13:45.759727Z,2022-11-16T23:13:45.759812Z,3.6
448,0,449,381771806.0,0.0,0.0,0.0,592.0,1.4525991545601477e+18,retweeted,"RT @ola_cha: Love song 🎵
 
#jaskier #thewitcher https://t.co/JIYpbokngC",neutral,1,449,2022-11-16T23:13:41.816158Z,2022-11-16T23:13:41.816213Z,1.506
447,7,448,1.4643168253160858e+18,0.0,0.0,0.0,0.0,,,Why is Ciri so annoying? I’m on Ep 5. #TheWitcher,negative,1,448,2022-11-16T23:13:39.949308Z,2022-11-16T23:13:39.949361Z,11.973
446,6,447,7.005018777551585e+17,0.0,0.0,0.0,1421.0,1.4770017687143465e+18,retweeted,"RT @Irine_Meier: One more photo of Yen for you 😊

Thank you very much for your sweet words about this cosplay ❤️
I'm still speechless, but…",neutral,1,447,2022-11-16T23:13:27.627779Z,2022-11-16T23:13:27.627830Z,3.217
445,5,446,81595607.0,0.0,0.0,0.0,198.0,1.4769604285132718e+18,retweeted,"RT @RedanianIntel: We're about to enter 2022 after a very eventful year of #TheWitcher content.

In the new year we have Blood Origin, The…",neutral,1,446,2022-11-16T23:13:24.007341Z,2022-11-16T23:13:24.007390Z,2.146
444,4,445,222312030.0,0.0,0.0,0.0,0.0,,,"We can't kill our feelings, our best chance is to kill the hatred that we may hold on to and move on.

#TheWitcher",neutral,1,445,2022-11-16T23:13:21.516497Z,2022-11-16T23:13:21.516555Z,4.02
443,3,444,314204957.0,0.0,0.0,0.0,1.0,1.4770658920894464e+18,retweeted,RT @elevimprpodcast: Check the link in the bio for our full #TheWitcher review! #thewitcherseason2 https://t.co/jB7lYmUBdo,neutral,1,444,2022-11-16T23:13:17.153248Z,2022-11-16T23:13:17.153320Z,2.613
442,2,443,1.1462459492006176e+18,4.0,0.0,0.0,1.0,,,"2021 has been an fun year for me even drawing some exciting drawings! Here’s some of my favorite artwork I’ve done, #HAPPYNEWYEAR2022!

#Artsummary2021 #artsummary #ArtistOnTwitter #2021artsummary #2021Art #yamato #SpiderMan  #shrek #WonderWoman #TheWitcher https://t.co/UaH2bohV0z",neutral,1,443,2022-11-16T23:13:14.203140Z,2022-11-16T23:13:14.203192Z,4.038
441,1,442,1.1462459492006176e+18,0.0,0.0,0.0,1.0,1.477066762478764e+18,retweeted,"RT @Bchargoisthear1: 2021 has been an fun year for me even drawing some exciting drawings! Here’s some of my favorite artwork I’ve done, #H…",neutral,1,442,2022-11-16T23:13:09.817821Z,2022-11-16T23:13:09.817873Z,4.065
440,0,441,3112105088.0,0.0,0.0,0.0,1421.0,1.4770017687143465e+18,retweeted,"RT @Irine_Meier: One more photo of Yen for you 😊

Thank you very much for your sweet words about this cosplay ❤️
I'm still speechless, but…",positive,1,441,2022-11-16T23:13:05.419910Z,2022-11-16T23:13:05.419961Z,5.112
439,7,440,373055415.0,0.0,0.0,0.0,1807.0,1.465731483499475e+18,retweeted,"RT @witchernetflix: ""It's real, Yen.""

""How can we ever know?""

See how one wish changed the course of two lives. #TheWitcher Season 2 prem…",neutral,1,440,2022-11-16T23:12:59.939371Z,2022-11-16T23:12:59.939420Z,1.061
438,6,439,980806339.0,0.0,0.0,0.0,1807.0,1.465731483499475e+18,retweeted,"RT @witchernetflix: ""It's real, Yen.""

""How can we ever know?""

See how one wish changed the course of two lives. #TheWitcher Season 2 prem…",neutral,1,439,2022-11-16T23:12:58.554287Z,2022-11-16T23:12:58.554335Z,2.906
437,5,438,2757365013.0,0.0,0.0,0.0,229.0,1.4656618041982198e+18,retweeted,RT @WezMan444: the new witcher clip from this morning #TheWitcher #KimBodnia #Vasemir @RedanianIntel @witchernetflix @netflixwitcher https:…,neutral,1,438,2022-11-16T23:12:55.240571Z,2022-11-16T23:12:55.240621Z,3.343
436,4,437,1.3932479659936358e+18,0.0,0.0,0.0,34.0,1.464330557958103e+18,retweeted,"RT @Red3DX: Hyper Cocks 
Commission by Master @Skittles_caesar  

#TheWitcher #masseffect #futanari_girls #hypercock https://t.co/Nloqw3oogp",neutral,1,437,2022-11-16T23:12:51.568722Z,2022-11-16T23:12:51.568772Z,1.273
