Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
504,10,505,1282226955673378816,49,1,0,3,1.5649976884786831e+18,replied_to,@SuyoBara Adding my artwork cuz its fit the category #TheLittleMermaid https://t.co/Fk2mjvWNyu,neutral,1,505,2022-11-07T18:13:40.164658Z,2022-11-07T18:13:40.164798Z,4.156
503,9,504,1510291528329183235,0,0,0,19,1.563652385200898e+18,retweeted,"RT @WhyMegatronn: REPOST FROM MAY

#DisneyFanart #artistontwitter #thelittlemermaid #ariel https://t.co/LxUaesL5kR",neutral,1,504,2022-11-07T18:13:35.735176Z,2022-11-07T18:13:35.735208Z,2.13
502,8,503,1532020894364749825,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,503,2022-11-07T18:13:33.338709Z,2022-11-07T18:13:33.339003Z,0.914
501,7,502,738782317808754692,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,502,2022-11-07T18:13:32.147651Z,2022-11-07T18:13:32.147687Z,1.351
500,6,501,900808421439660033,0,0,0,1,,,"Even bad can look good!

https://t.co/S3grTaSYJS

#TheLittleMermaid #Ariel #Ursala #Disney #mermaid #princess #homedecor #walldecor #mypopstyle #mypopclassics #Disneyvillains https://t.co/HRVZhRJiyR",positive,1,501,2022-11-07T18:13:30.513593Z,2022-11-07T18:13:30.513626Z,4.306
499,5,500,244444384,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,500,2022-11-07T18:13:25.880796Z,2022-11-07T18:13:25.880860Z,0.576
498,4,499,2783287969,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,499,2022-11-07T18:13:25.042335Z,2022-11-07T18:13:25.042369Z,0.814
497,3,498,1271104069,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,498,2022-11-07T18:13:23.950749Z,2022-11-07T18:13:23.950781Z,0.633
496,2,497,2687728273,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,497,2022-11-07T18:13:23.037656Z,2022-11-07T18:13:23.037729Z,0.722
495,1,496,2687728273,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3",neutral,1,496,2022-11-07T18:13:22.039755Z,2022-11-07T18:13:22.039796Z,1.37
494,0,495,469811603,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0",neutral,1,495,2022-11-07T18:13:20.363488Z,2022-11-07T18:13:20.363520Z,3.217
493,12,494,255862740,0,0,0,66,1.5538652562789786e+18,retweeted,RT @jmaruyama: RIP Pat Carroll the voice of Ursula in Disney’s The Little Mermaid. She was 95. Such a distinct and memorable performance fo…,positive,1,494,2022-11-07T18:13:16.858994Z,2022-11-07T18:13:16.859067Z,2.222
492,11,493,1344855185122856962,18,0,0,2,,,"Land and Sea are together for Ariel in the Cookie Kingdom. 😆

#mermaid #arielcookie #thelittlemermaid 
#cookierunkingdom #CRK_Meets_Disney
#cookierun https://t.co/ZT76lss8KN",positive,1,493,2022-11-07T18:13:14.339895Z,2022-11-07T18:13:14.339934Z,3.273
491,10,492,624885445,0,0,0,66,1.5538652562789786e+18,retweeted,RT @jmaruyama: RIP Pat Carroll the voice of Ursula in Disney’s The Little Mermaid. She was 95. Such a distinct and memorable performance fo…,positive,1,492,2022-11-07T18:13:10.808955Z,2022-11-07T18:13:10.808986Z,3.554
490,9,491,1328945443536064513,0,0,0,92,1.553856469686272e+18,retweeted,"RT @TVLine: Pat Carroll Dead at 95: Emmy Winner Voiced Ursula in #TheLittleMermaid
https://t.co/G7EbvaZd6b",neutral,1,491,2022-11-07T18:13:06.986446Z,2022-11-07T18:13:06.986479Z,0.872
489,8,490,24632103,0,0,0,92,1.553856469686272e+18,retweeted,"RT @TVLine: Pat Carroll Dead at 95: Emmy Winner Voiced Ursula in #TheLittleMermaid
https://t.co/G7EbvaZd6b",neutral,1,490,2022-11-07T18:13:05.836346Z,2022-11-07T18:13:05.836383Z,1.135
488,7,489,37953510,0,0,0,92,1.553856469686272e+18,retweeted,"RT @TVLine: Pat Carroll Dead at 95: Emmy Winner Voiced Ursula in #TheLittleMermaid
https://t.co/G7EbvaZd6b",neutral,1,489,2022-11-07T18:13:04.412696Z,2022-11-07T18:13:04.412763Z,1.8
487,6,488,3279134683,0,0,0,66,1.5538652562789786e+18,retweeted,RT @jmaruyama: RIP Pat Carroll the voice of Ursula in Disney’s The Little Mermaid. She was 95. Such a distinct and memorable performance fo…,positive,1,488,2022-11-07T18:13:02.331775Z,2022-11-07T18:13:02.331807Z,3.311
486,5,487,274919989,8,0,0,0,,,"Thinking of the late, great, ICONIC Pat Carroll while watching The Little Mermaid for the 300th time
Touched her up and gave her a much bigger chin and fixed her eyes

#thelittlemermaid #Ursula #patcarroll #disneyvillains  #inmemoryofpatcarroll #seawitch #sketchbook https://t.co/ROfyvuHZ0K",positive,1,487,2022-11-07T18:12:58.760526Z,2022-11-07T18:12:58.760561Z,4.251
485,4,486,15955009,0,0,0,92,1.553856469686272e+18,retweeted,"RT @TVLine: Pat Carroll Dead at 95: Emmy Winner Voiced Ursula in #TheLittleMermaid
https://t.co/G7EbvaZd6b",positive,1,486,2022-11-07T18:12:54.231561Z,2022-11-07T18:12:54.231599Z,2.849
484,3,485,175222042,0,0,0,92,1.553856469686272e+18,retweeted,"RT @TVLine: Pat Carroll Dead at 95: Emmy Winner Voiced Ursula in #TheLittleMermaid
https://t.co/G7EbvaZd6b",neutral,1,485,2022-11-07T18:12:50.913315Z,2022-11-07T18:12:50.913354Z,1.861
483,2,484,3146892710,0,0,0,92,1.553856469686272e+18,retweeted,"RT @TVLine: Pat Carroll Dead at 95: Emmy Winner Voiced Ursula in #TheLittleMermaid
https://t.co/G7EbvaZd6b",neutral,1,484,2022-11-07T18:12:48.773817Z,2022-11-07T18:12:48.773849Z,1.51
482,1,483,44057780,1,0,0,0,,,"R.I.P. Pat Carroll!!! 
THANK YOU for sharing your IMMENSE talents and voicing THE GREATEST Disney villain OF ALL TIME!!!!! :'-( 
#patcarroll #ursula #thelittlemermaid https://t.co/3i31LjrMDZ",neutral,1,483,2022-11-07T18:12:46.995340Z,2022-11-07T18:12:46.995380Z,3.516
481,0,482,45628090,0,0,0,66,1.5538652562789786e+18,retweeted,RT @jmaruyama: RIP Pat Carroll the voice of Ursula in Disney’s The Little Mermaid. She was 95. Such a distinct and memorable performance fo…,positive,1,482,2022-11-07T18:12:43.204262Z,2022-11-07T18:12:43.204327Z,4.265
480,12,481,3233881064,0,0,0,161,1.5404370424836751e+18,retweeted,"RT @Ripushko: Atty - first! Depending on my free time, I will draw them all in a relaxed mode.
#genderbender #thelittlemermaid https://t.co…",neutral,1,481,2022-11-07T18:12:38.668220Z,2022-11-07T18:12:38.668254Z,2.211
479,11,480,45465205,0,0,0,4,1.542484355951612e+18,retweeted,RT @AfricaAmbani: Visit the @LilWestPackers store and experience a world of learning and absolute fun🤩💥🚀come meet #thelittlemermaid  and #w…,neutral,1,480,2022-11-07T18:12:36.182974Z,2022-11-07T18:12:36.183005Z,1.599
478,10,479,1154100135506382848,0,0,0,3,1.3089735636432978e+18,retweeted,"RT @ChrisPDraws: moar mermaids ;P this time doing some fanart, the green one inspired by @TonyDiTerlizzi, the other is of Aqua from #kingdo…",neutral,1,479,2022-11-07T18:12:34.297176Z,2022-11-07T18:12:34.297277Z,3.774
477,9,478,1310511665553776640,0,0,0,161,1.5404370424836751e+18,retweeted,"RT @Ripushko: Atty - first! Depending on my free time, I will draw them all in a relaxed mode.
#genderbender #thelittlemermaid https://t.co…",neutral,1,478,2022-11-07T18:12:30.253456Z,2022-11-07T18:12:30.253500Z,0.818
476,8,477,1154100135506382848,0,0,0,1,1.0313840923721564e+18,retweeted,"RT @SorathexplorA: ""First women of the renaissance"" Simple Designs by Sora! #ariel #belle #jasmine #disney #disneyrenaissance #fanart #disn…",neutral,1,477,2022-11-07T18:12:29.156185Z,2022-11-07T18:12:29.156228Z,1.769
475,7,476,1154100135506382848,0,0,0,5,1.256498369288999e+18,retweeted,"RT @redphantasmic: Let’s see if I’ll be able to draw a mermaid everyday for #mermay2020 ...
Naturally I had to start off by doodling my fav…",neutral,1,476,2022-11-07T18:12:27.108999Z,2022-11-07T18:12:27.109031Z,2.36
474,6,475,1311120097034076160,0,0,0,161,1.5404370424836751e+18,retweeted,"RT @Ripushko: Atty - first! Depending on my free time, I will draw them all in a relaxed mode.
#genderbender #thelittlemermaid https://t.co…",neutral,1,475,2022-11-07T18:12:24.480647Z,2022-11-07T18:12:24.480681Z,2.042
473,5,474,772450217870385152,0,0,0,0,,,If #LadyGaga  played #Ursula in Disney's live-action remake of #TheLittleMermaid 😂🤘😌 https://t.co/d4SFnM7Aqk,neutral,1,474,2022-11-07T18:12:22.159570Z,2022-11-07T18:12:22.159634Z,3.19
472,4,473,1475503519956410378,0,0,0,0,,,"🍿 COMING SOON 

🎬 Title: The Little Mermaid 

👀 Director: None 

🗓 Release Date: 26 May 2023 

⏱ Length: None 

🎥 Genre: None 

📈 Metacrictic Rating: None 

 #TheLittleMermaid https://t.co/3FXONkSnLd",neutral,1,473,2022-11-07T18:12:18.662465Z,2022-11-07T18:12:18.662497Z,1.303
471,3,472,1315669998233358343,0,0,0,0,,,You’re Crying! @HalleBailey I’m crying! So excited for this moment for you &amp; for this picture! #TheLittleMermaid 🧜🏽‍♀️🪸🐚🌊https://t.co/QVFEIISWiQ,negative,1,472,2022-11-07T18:12:17.075218Z,2022-11-07T18:12:17.075325Z,3.052
470,2,471,845434942670626816,15,0,0,2,,,"Sexy, ""Zaddy"" Merman Beef
https://t.co/r3vwq9ybr7
(Full Variations!)

#TheLittleMermaid #KingTriton #Merman #Fanart #Bara #BaraArt #Anthro #AnthroArt #Muscle #MuscleBoy #MuscleGuys #MuscleArt #CharacterArt #digitalArt #digitalillustration #illustration #nsfwtwt #artist https://t.co/k8ebv9cCUW",neutral,1,471,2022-11-07T18:12:13.747042Z,2022-11-07T18:12:13.747079Z,1.096
469,1,470,1528586881482510336,0,0,0,72,1.5299605789527532e+18,retweeted,"RT @creedoart: Prince Eric 🌊
Creedo Mockgazine #1 Cover

Full set of 10 Illustrations is available now!
&gt;&gt; https://t.co/WhvOdUneNG
Access t…",neutral,1,470,2022-11-07T18:12:12.373467Z,2022-11-07T18:12:12.373508Z,1.15
468,0,469,1296162586707320835,0,0,0,8,1.5425529026901197e+18,retweeted,"RT @mermanjonas: ""The End""

#thelittlemermaid 
#mermay2022 #mermay
#thelittlemermay
#hanschristianandersen https://t.co/NQswgwbXiK",neutral,1,469,2022-11-07T18:12:10.942513Z,2022-11-07T18:12:10.942547Z,2.057
467,12,468,1373930837784334338,0,0,0,3,1.5317194272800604e+18,retweeted,"RT @DarlEnchanted: ✨Extra Long Hair Ariel doll was such a childhood dream✨
Took reference from Ariel's Bubble Palace Playset by Simba Toys…",neutral,1,468,2022-11-07T18:12:08.618415Z,2022-11-07T18:12:08.618493Z,2.755
466,11,467,1022986997709844485,3,0,0,0,,,Just finished this pic of Ariel the little mermaid for #mermay 😎👏 Working on this one was super nostalgic! #mermay2022 #ArtistOnTwitter #thelittlemermaid #LittleMermaid #drawing #artist #art #digitalart #Disney https://t.co/cSimaIwve1,neutral,1,467,2022-11-07T18:12:05.592322Z,2022-11-07T18:12:05.592355Z,2.207
465,10,466,126211343,0,0,0,9,1.4425430406906757e+18,retweeted,"RT @RebeccaVzquez6: Hazbin hotel, part your world (reprise) pt1. the little mermaid animatic...#hazbinhotel #alastor #charliemagne #chalast…",neutral,1,466,2022-11-07T18:12:03.125062Z,2022-11-07T18:12:03.125105Z,2.323
464,9,465,2844940273,3,0,0,1,,,"One of few straight to video Disney movies that was worth something.
What do you think is the worst straight to video Disney movie from the 2000s?

#mermay #mermay2022 #illustratorforhire #illustrator #procreate #ariel #thelittlemermaid #thelittlemermaid2 #melody #disney #cute https://t.co/8fCFprqD11",negative,1,465,2022-11-07T18:12:00.528568Z,2022-11-07T18:12:00.528746Z,5.113
463,8,464,1491960558030974980,0,0,0,340,1.2576635914881106e+18,retweeted,"RT @HollywoodRecs: OK, so, @SabrinaAnnLynn serenading us with ""Part Of Your World"" from #TheLittleMermaid is the best thing that is gonna h…",neutral,1,464,2022-11-07T18:11:55.140013Z,2022-11-07T18:11:55.140053Z,3.898
462,7,463,1070314805930721282,0,0,0,37,1.5314125681827512e+18,retweeted,"RT @chibimoonss: oops..I forgot to put Ariel up last month💦💦
Here is the princess of April and May😉

#Disney #disneyprincess  
#Rapunzel #T…",neutral,1,463,2022-11-07T18:11:50.965521Z,2022-11-07T18:11:50.965554Z,3.6
461,6,462,2813320088,0,0,1,0,,,"Sooo they are going to make a live action Pinocchio movie but not a little mermaid??? I feel like we’ve been waiting on this for like 3 years!?! 
#Disney #thelittlemermaid #Pinocchio #LittleMermaid",negative,1,462,2022-11-07T18:11:46.974091Z,2022-11-07T18:11:46.974128Z,7.04
460,5,461,1075003002019291136,17,0,0,5,,,"#MERMAY EXTRA POST

""I know well enough what you want,"" said the Sea Witch, ""and a silly thing, too; all the same, you shall have your way""

#TheLittleMermaid
#mermay2022 #mermay
#thelittlemermay
#hanschristianandersen
#mermaids https://t.co/SusNuJVpkH",neutral,1,461,2022-11-07T18:11:39.638136Z,2022-11-07T18:11:39.638225Z,1.804
459,4,460,1319854941561851905,0,0,0,5,1.5317557022591795e+18,retweeted,"RT @mermanjonas: #MERMAY EXTRA POST

""I know well enough what you want,"" said the Sea Witch, ""and a silly thing, too; all the same, you sha…",neutral,1,460,2022-11-07T18:11:37.573645Z,2022-11-07T18:11:37.573681Z,3.163
458,3,459,1489618554790031362,0,0,0,0,,,"Mermay day 31: Potion

All good things come to an end

#wacommermay2022 #mermay #mermay2022 #mermayxmermaze 
#clipstudiopaint #digitalillustration #digitalinking #digitalpainting #illustrazionedigitale #mermaid #mermaidart  #digitalart #potion #thelittlemermaid #pov https://t.co/SRWz2j4VMW",neutral,1,459,2022-11-07T18:11:34.131590Z,2022-11-07T18:11:34.131639Z,2.582
457,2,458,392951243,3,0,0,0,,,As #mermay draws to close. I wanna thank all those who have supported my project “Outta Water” a lot went into making this short film possible. It’s honestly the thing I am proudest of so far in 2022. #mermaidpuppets #outtawater #stopmotion #film #LGBTQIA #thelittlemermaid https://t.co/DIq9CDfSoD,neutral,1,458,2022-11-07T18:11:31.280831Z,2022-11-07T18:11:31.280864Z,3.614
456,1,457,1140453477187035136,0,0,0,0,,,#Mermay #mermay2022 #potion #thelittlemermaid #cecaelia #seawitch this is a reference to the little mermaid and its adaptations https://t.co/yTSnGW5E9S,neutral,1,457,2022-11-07T18:11:27.228313Z,2022-11-07T18:11:27.228362Z,0.834
455,0,456,1044488908891779072,0,0,0,2,1.531365220483879e+18,retweeted,"RT @hayliejensphoto: cosplayer: @bluenovabean

#arielcosplay #thelittlemermaid #thelittlemermaidcosplay #disneyprincess #disneycosplay #cos…",neutral,1,456,2022-11-07T18:11:26.090460Z,2022-11-07T18:11:26.090492Z,1.003
454,12,455,427144495,0,0,0,0,,,Beach Walk! #thelittlemermaid #funinthesun #islandvibes https://t.co/ss9x7EigJx,neutral,1,455,2022-11-07T18:11:24.808542Z,2022-11-07T18:11:24.808582Z,1.356
453,11,454,1594735213,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,454,2022-11-07T18:11:23.187357Z,2022-11-07T18:11:23.187391Z,0.581
452,10,453,1234131539996401666,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,453,2022-11-07T18:11:22.320278Z,2022-11-07T18:11:22.320310Z,0.627
451,9,452,156402015,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,452,2022-11-07T18:11:21.411776Z,2022-11-07T18:11:21.411810Z,0.493
450,8,451,1301911918404186113,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,451,2022-11-07T18:11:20.652225Z,2022-11-07T18:11:20.652257Z,0.594
449,7,450,1201210939653140480,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,450,2022-11-07T18:11:19.770130Z,2022-11-07T18:11:19.770186Z,0.809
448,6,449,4300894515,0,0,0,335,1.4630244566962217e+18,retweeted,RT @JoNSFW1: Who wants to be a part of his world?👅 #ERIC #nsfw #diseny #thelittlemermaid #gaytoons #cartoon #comic #gay #disneyprince https…,neutral,1,449,2022-11-07T18:11:18.683414Z,2022-11-07T18:11:18.683448Z,1.876
447,5,448,1191435216272781313,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,448,2022-11-07T18:11:16.317466Z,2022-11-07T18:11:16.317500Z,0.608
446,4,447,1438635217993011200,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,447,2022-11-07T18:11:15.434526Z,2022-11-07T18:11:15.434560Z,0.589
445,3,446,978289941452152832,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,446,2022-11-07T18:11:14.562012Z,2022-11-07T18:11:14.562054Z,0.565
444,2,445,1154564904663130112,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,445,2022-11-07T18:11:13.725790Z,2022-11-07T18:11:13.725830Z,0.595
443,1,444,906589598,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,444,2022-11-07T18:11:12.856154Z,2022-11-07T18:11:12.856187Z,0.751
442,0,443,1299373566048247809,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",neutral,1,443,2022-11-07T18:11:11.821523Z,2022-11-07T18:11:11.821558Z,1.494
441,12,442,1005835848569511937,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,442,2022-11-07T18:11:10.070452Z,2022-11-07T18:11:10.070530Z,0.47
440,11,441,1113000902619623424,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,441,2022-11-07T18:11:09.322939Z,2022-11-07T18:11:09.322978Z,0.549
439,10,440,2165153468,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,440,2022-11-07T18:11:08.500329Z,2022-11-07T18:11:08.500360Z,0.561
438,9,439,787798928401895424,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,439,2022-11-07T18:11:07.649793Z,2022-11-07T18:11:07.649826Z,0.553
437,8,438,304964009,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,438,2022-11-07T18:11:06.773321Z,2022-11-07T18:11:06.773630Z,0.582
436,7,437,1284174583269134336,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,437,2022-11-07T18:11:05.887056Z,2022-11-07T18:11:05.887160Z,0.604
435,6,436,1069778908319571969,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,436,2022-11-07T18:11:04.984429Z,2022-11-07T18:11:04.984463Z,1.014
434,5,435,1182275106669654016,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",neutral,1,435,2022-11-07T18:11:03.669399Z,2022-11-07T18:11:03.669465Z,0.673
