Unnamed: 0,Unnamed: 0.1,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
436,27,437,20419384.0,0.0,0.0,0.0,0.0,,,"@raeanne23 decaprio, since he was just in #Inception :p",neutral,1,439,2022-11-09T21:55:56.772812Z,2022-11-09T21:55:56.772843Z,1.6
435,26,436,40058698.0,0.0,0.0,0.0,0.0,,,"'I specialize in a very specific type of security, sub-conscience security' #Inception",neutral,1,438,2022-11-09T21:55:54.717748Z,2022-11-09T21:55:54.717779Z,2.537
434,25,435,123015239.0,0.0,0.0,0.0,0.0,9723805039599616.0,replied_to,@Rak3ldC use a tomem #inception,neutral,1,437,2022-11-09T21:55:51.758636Z,2022-11-09T21:55:51.758671Z,1.216
433,24,434,77583742.0,0.0,0.0,0.0,0.0,,,I cant wait!;)&lt;3 RT @JoeGLNews Inception countdown: 7 days #Inception #DVDrelease #BluRayrlease #JosephGordonLevitt,neutral,1,436,2022-11-09T21:55:49.892942Z,2022-11-09T21:55:49.892987Z,1.624
432,23,433,85605967.0,0.0,0.0,0.0,0.0,,,"Christopher Nolan on his 'last' #Batman movie, an #Inception videogame, and t... [@EW] http://bit.ly/eiNuYs #HeathLedger #TheDarkKnightRises",neutral,1,435,2022-11-09T21:55:47.570957Z,2022-11-09T21:55:47.570987Z,2.347
431,22,432,33066945.0,0.0,0.0,0.0,0.0,,,RT @MissTiarrah #Inception is one of the BEST movies I have ever seen. #mustsee,positive,1,434,2022-11-09T21:55:44.736433Z,2022-11-09T21:55:44.736468Z,1.518
430,21,431,123015239.0,0.0,0.0,0.0,0.0,9724461913739264.0,replied_to,@leonoorxx use a totem #inception,neutral,1,433,2022-11-09T21:55:42.833489Z,2022-11-09T21:55:42.833533Z,1.358
429,20,430,121198998.0,0.0,0.0,0.0,0.0,,,"Q&A: Christopher Nolan on Dreams, Architecture, and Ambiguity http://t.co/Qi8lftB Can't wait to see #inception a second time...",neutral,1,432,2022-11-09T21:55:41.049816Z,2022-11-09T21:55:41.049858Z,4.103
428,19,429,800760.0,0.0,0.0,0.0,0.0,,,Im going to review #Inception as my first ever film review. Wish me fucking luck.,neutral,1,431,2022-11-09T21:55:13.371136Z,2022-11-09T21:55:34.382683Z,24.805999999999997
427,18,428,213900209.0,0.0,0.0,0.0,0.0,,,"#HowDoYouKnow when you're dreaming? Totem, of course. It's an elegant solution for keeping track of reality. #Inception",neutral,1,430,2022-11-09T21:55:04.704414Z,2022-11-09T21:55:04.704551Z,6.481
426,17,427,192514587.0,1.0,0.0,0.0,0.0,,,Happen to be going to Q&A DGA screening tonight of Christopher Nolan's film #Inception  - who else is going?,neutral,1,429,2022-11-09T21:54:57.503416Z,2022-11-09T21:54:57.503446Z,2.761
425,16,426,20943137.0,0.0,0.0,0.0,0.0,,,Watchin #Inception now better be gud! :),neutral,1,428,2022-11-09T21:54:54.254454Z,2022-11-09T21:54:54.254604Z,3.111
424,15,425,102227788.0,0.0,0.0,0.0,0.0,,,i think i just figured it out #inception,neutral,1,427,2022-11-09T21:54:50.533195Z,2022-11-09T21:54:50.533229Z,1.845
423,14,424,92565336.0,0.0,0.0,0.0,0.0,,,"""it's the most wonderful time of the year"" &lt;singing&gt; RT @redrope: Sweet, got my @WGAEast screeners for #Inception and #ILoveYouPhillipMorris",neutral,1,426,2022-11-09T21:54:48.090665Z,2022-11-09T21:54:48.090710Z,3.094
422,13,423,83462583.0,0.0,0.0,0.0,0.0,,,"RT @LostinthePlex Win copy of #Inception by following @lostintheplex and RTing. Film reviews, news, gossip&comps http://tinyurl.com/39qxmab",neutral,1,425,2022-11-09T21:54:44.380091Z,2022-11-09T21:54:44.380131Z,2.174
421,12,422,168443439.0,0.0,0.0,0.0,0.0,9732648217870336.0,replied_to,@AmTheRex the world you have created.. your world #inception,neutral,1,424,2022-11-09T21:54:41.672070Z,2022-11-09T21:54:41.672119Z,2.316
420,11,421,124009190.0,0.0,0.0,0.0,0.0,9732123460112386.0,replied_to,@moll_ee I wasn't that impressed. #inception,negative,1,423,2022-11-09T21:54:38.767690Z,2022-11-09T21:54:38.767729Z,5.49
419,10,420,150936103.0,0.0,0.0,0.0,0.0,,,Why am I being chased so much in my dreams these days? #inception,neutral,1,422,2022-11-09T21:54:32.662426Z,2022-11-09T21:54:32.662519Z,2.268
418,9,419,117479345.0,0.0,0.0,0.0,0.0,,,#boxing films do notoriously well at the #oscars #milliondollarbaby #rocky #ragingbull .... #thefighter looks brilliant - #inception rival?,neutral,1,421,2022-11-09T21:54:29.803386Z,2022-11-09T21:54:29.803414Z,3.525
417,8,418,100999100.0,0.0,0.0,0.0,11.0,9355389439057920.0,retweeted,"RT @LostinthePlex: Xmas blag! Follow @lostintheplex and RT 2 win #Inception Check http://tinyurl.com/39qxmab 4 film reviews, news, hot g ...",neutral,1,420,2022-11-09T21:54:25.881854Z,2022-11-09T21:54:25.881940Z,3.043
416,7,417,100999100.0,0.0,0.0,0.0,0.0,9355389439057920.0,replied_to,"RT @LostinthePlex Xmas blag! Follow and RT 2 win #Inception Check http://tinyurl.com/39qxmab 4 film reviews, news, hot gossip&comps",neutral,1,419,2022-11-09T21:54:22.336792Z,2022-11-09T21:54:22.336896Z,4.344
415,6,416,17064233.0,0.0,0.0,0.0,0.0,,,This piece on #Inception in the new @wired is butterbutterbutter! This is why I pay for and read such a fine publication!,neutral,1,418,2022-11-09T21:54:17.437654Z,2022-11-09T21:54:17.437700Z,2.885
414,5,415,25962116.0,0.0,0.0,0.0,0.0,,,"[Film] Christopher Nolan on his 'last' #Batman movie, an #Inception videogame, and that spinning top http://cot.ag/fYRTSL",neutral,1,417,2022-11-09T21:54:13.987327Z,2022-11-09T21:54:13.987367Z,2.848
413,4,414,221450215.0,0.0,0.0,0.0,0.0,,,Inception http://bit.ly/eau4cc #Inception,neutral,1,416,2022-11-09T21:54:10.588113Z,2022-11-09T21:54:10.588161Z,2.391
411,2,412,30290717.0,0.0,0.0,0.0,0.0,,,this is EXACTLY what I've been telling people. It's about the kids/emotion. Not the top. http://cot.ag/fYRTSL #Inception #ChristopherNolan,neutral,1,414,2022-11-09T21:54:04.371766Z,2022-11-09T21:54:04.371813Z,25.98
410,1,411,24677556.0,0.0,0.0,0.0,0.0,,,@alfarhan welcome back hajji.which floor are you on now? #inception :p. Once again we see how much ppl love you Fouad,neutral,1,413,2022-11-09T21:53:37.860506Z,2022-11-09T21:53:37.860556Z,2.296
409,0,410,29871296.0,0.0,0.0,0.0,0.0,9752082072469504.0,replied_to,"@jenelleriley Soo wish I was there, give @leodicaprio a hug from me.
#inception #screening",neutral,1,412,2022-11-09T21:53:35.058497Z,2022-11-09T21:53:35.058535Z,1.796
408,35,409,71131482.0,0.0,0.0,0.0,0.0,29307923217.0,replied_to,RT @dadime8 Did i not tell u this yesterday RT @Bluedawgg This isnt reality. I'm in a dream world. #inception,neutral,1,411,2022-11-09T21:53:32.738602Z,2022-11-09T21:53:32.738635Z,2.759
407,34,408,67385246.0,0.0,0.0,0.0,0.0,,,"what a film, masterpiece, unbelievable, no words to explain, speechless i am, #Inception, an another master (cont) http://tl.gd/6odurc",positive,1,410,2022-11-09T21:53:29.487363Z,2022-11-09T21:53:29.487392Z,1.789
406,33,407,127228206.0,0.0,0.0,0.0,0.0,,,"""Dreams, feel real when we're in them. It's only when we wake up we realize that something was actually strange"" #inception",neutral,1,409,2022-11-09T21:53:27.290764Z,2022-11-09T21:53:27.290803Z,2.156
405,32,406,29230677.0,0.0,0.0,0.0,0.0,,,RT @TheRealNotch: I beat rihanna already...nothin spesh|....#inception/ Hhahahahahhaha,neutral,1,408,2022-11-09T21:53:18.297903Z,2022-11-09T21:53:18.297954Z,1.731
404,31,405,48085261.0,0.0,0.0,0.0,0.0,,,Yeah veamos Inception de original :D #Inception (via @GetGlue) http://bit.ly/c3Tb4g,neutral,1,407,2022-11-09T21:53:16.153224Z,2022-11-09T21:53:16.153253Z,2.182
403,30,404,16575475.0,0.0,0.0,0.0,0.0,29311820437.0,replied_to,@kelseyraeALLday a hashtag within a hashtag? #inception,neutral,1,406,2022-11-09T21:53:13.560650Z,2022-11-09T21:53:13.560704Z,3.294
402,29,403,106931308.0,0.0,0.0,0.0,0.0,,,Movies UPDATED #EATPRAYLOVE (For Girls) #Inception (Best ever)  #Wallstreet2,neutral,1,405,2022-11-09T21:53:09.650410Z,2022-11-09T21:53:09.650451Z,2.44
401,28,402,55655671.0,0.0,0.0,0.0,1.0,,,"""that's the beauty of it. Crazy people are the perfect subjects.
They talk; nobody listens."" -  @LeoDiCaprio  #Inception",neutral,1,404,2022-11-09T21:53:06.755699Z,2022-11-09T21:53:06.755768Z,1.891
400,27,401,106931308.0,0.0,0.0,0.0,0.0,,,OK... Noted RT @DalMeZa: Want the first 2!RT @rhaltech: Movies UPDATED #EATPRAYLOVE (For Girls) #Inception (Best ever)  #Wallstreet2,neutral,1,403,2022-11-09T21:53:04.320376Z,2022-11-09T21:53:04.320430Z,1.368
399,26,400,22235979.0,0.0,0.0,0.0,0.0,,,Was gonna watch #Inception the night but TBH i`m hungover to fuck and I don`t think my brain could handle it tonight.,neutral,1,402,2022-11-09T21:53:02.526728Z,2022-11-09T21:53:02.526789Z,3.061
398,25,399,35629382.0,0.0,0.0,0.0,0.0,,,"GUYS, TABLE STAKES IS LIKE, TYING A KNOT IN MY HEART. #inception #whyareyouanonymous",neutral,1,401,2022-11-09T21:52:58.978441Z,2022-11-09T21:52:58.978489Z,3.683
397,24,398,45915913.0,0.0,0.0,0.0,0.0,,,Seen #Inception yep best scenery#Mombasa! #dejuvualloveragain!,neutral,1,400,2022-11-09T21:52:54.774164Z,2022-11-09T21:52:54.774205Z,1.511
396,23,397,33450409.0,0.0,0.0,0.0,0.0,,,Watching  #inception.,neutral,1,399,2022-11-09T21:52:52.688087Z,2022-11-09T21:52:52.688175Z,1.342
395,22,396,15417407.0,0.0,0.0,0.0,0.0,,,I am watching Inception #Inception (via @GetGlue) http://bit.ly/9ug9Ke,neutral,1,398,2022-11-09T21:52:50.854299Z,2022-11-09T21:52:50.854398Z,1.398
394,21,395,18692694.0,0.0,0.0,0.0,0.0,,,is watching #inception and safe to say I don't have a clue what's going on so far,neutral,1,397,2022-11-09T21:52:48.988337Z,2022-11-09T21:52:48.988416Z,3.03
393,20,394,19714706.0,0.0,0.0,0.0,0.0,,,This better be as good as I've heard... #Inception (via @GetGlue) http://bit.ly/cjOb1D,neutral,1,396,2022-11-09T21:52:45.418713Z,2022-11-09T21:52:45.418740Z,5.872
392,19,393,93451123.0,0.0,0.0,0.0,0.0,,,#Inception finally!,neutral,1,395,2022-11-09T21:52:39.013102Z,2022-11-09T21:52:39.013215Z,1.281
391,18,392,86219840.0,0.0,0.0,0.0,0.0,,,U n all dese ur #inception tweets ...*smdh @ u,neutral,1,394,2022-11-09T21:52:37.194071Z,2022-11-09T21:52:37.194107Z,2.95
390,17,391,97461781.0,0.0,0.0,0.0,0.0,,,Watching #inception,neutral,1,393,2022-11-09T21:52:33.730631Z,2022-11-09T21:52:33.730740Z,1.059
389,16,390,32357252.0,0.0,0.0,0.0,0.0,,,way deep in #Inception RT @sweeteeAmanda Death by my sista speaking while she's sleeping.,neutral,1,392,2022-11-09T21:52:32.028209Z,2022-11-09T21:52:32.028249Z,2.93
388,15,389,35134434.0,0.0,0.0,0.0,0.0,,,#INCEPTION SICCCKKKKKK!!!!! 1 OF DA BEST MOVIE I WATCHED FROM DA YEAR STARTED,positive,1,391,2022-11-09T21:52:28.605665Z,2022-11-09T21:52:28.605697Z,1.821
387,14,388,114754557.0,0.0,0.0,0.0,0.0,,,Its creepy u kn0w...RT @mlungic: way deep in #Inception RT @sweeteeAmanda Death by my sista speaking while she's sleeping.,neutral,1,390,2022-11-09T21:52:26.188142Z,2022-11-09T21:52:26.188175Z,3.017
386,13,387,19043408.0,0.0,0.0,0.0,0.0,,,Sweet lord I'm lost #inception,neutral,1,389,2022-11-09T21:52:22.658586Z,2022-11-09T21:52:22.658622Z,2.358
385,12,386,5328352.0,0.0,0.0,0.0,0.0,,,"""Dreams feel real while we're in them. It's only when we wake up that we realize something was actually strange."" #inception",neutral,1,388,2022-11-09T21:52:19.746753Z,2022-11-09T21:52:19.746813Z,2.662
384,11,385,118927211.0,0.0,0.0,0.0,0.0,,,Okay I think I am officially the last person to see the greatest movie of all time #Inception,positive,1,387,2022-11-09T21:52:09.751525Z,2022-11-09T21:52:15.166757Z,3.624
383,10,384,118927211.0,0.0,0.0,0.0,0.0,,,Or should I wait till the DVD comes out and get my own copy legally. #Inception.,neutral,1,386,2022-11-09T21:52:06.992347Z,2022-11-09T21:52:06.992387Z,2.504
382,9,383,172020921.0,0.0,0.0,0.0,0.0,,,After watching Inception ... my brain hurts Ouch ! #Movies #homeCinema #Inception,neutral,1,385,2022-11-09T21:52:03.970951Z,2022-11-09T21:52:03.970990Z,3.67
381,8,382,17015481.0,0.0,0.0,0.0,0.0,,,I am watching Inception #Inception (via @GetGlue) http://bit.ly/bm2ZOk,neutral,1,384,2022-11-09T21:51:59.743788Z,2022-11-09T21:51:59.743957Z,1.684
380,7,381,63167615.0,0.0,0.0,0.0,0.0,,,No me canso de ver #Inception,positive,1,383,2022-11-09T21:51:57.472482Z,2022-11-09T21:51:57.472536Z,1.667
379,6,380,122580871.0,0.0,0.0,0.0,0.0,,,Mind Blow Again http://www.youtube.com/watch?v=Q2sD3QvwnjY #Inception,positive,1,382,2022-11-09T21:51:55.329468Z,2022-11-09T21:51:55.329502Z,1.312
378,5,379,33393404.0,0.0,0.0,0.0,0.0,,,FINALLY seeing #Inception !!,neutral,1,381,2022-11-09T21:51:53.482936Z,2022-11-09T21:51:53.482977Z,0.97
377,4,378,93451123.0,0.0,0.0,0.0,0.0,,,"""Dreams feel real while we're in them. It's only when we wake up that we realize something was actually strange"" #Inception Night everyone.",neutral,1,380,2022-11-09T21:51:52.127067Z,2022-11-09T21:51:52.127126Z,8.411
376,3,377,54907680.0,0.0,0.0,0.0,0.0,,,"#Inception DVDRip 22,5%.",neutral,1,379,2022-11-09T21:51:43.194110Z,2022-11-09T21:51:43.194137Z,1.011
375,2,376,23061279.0,0.0,0.0,0.0,0.0,,,"Hahaha just got an angry txt from a friend asking ""So was It a fuckin dream? Cos that thing didn't topple over?!!"" Ahahha #inception",neutral,1,378,2022-11-09T21:51:41.705774Z,2022-11-09T21:51:41.705808Z,4.105
374,1,375,45582503.0,0.0,0.0,0.0,0.0,,,"So, #Inception is like Totall Recall meets Ocean's Eleven. Decent movie, though.",positive,1,377,2022-11-09T21:51:37.068080Z,2022-11-09T21:51:37.068115Z,3.733
373,0,374,57532317.0,0.0,0.0,0.0,0.0,,,Going to go watch #Inception soon..haven't seen it yet so lets hope everyone is right that is good,neutral,1,376,2022-11-09T21:51:32.836223Z,2022-11-09T21:51:32.836263Z,3.69
372,35,373,100003907.0,0.0,0.0,0.0,0.0,,,Michael Caine discusses #Inception ending on BBC Radio interview and all it did was confuse me even more.  I need to watch again asap,neutral,1,375,2022-11-09T21:51:28.633364Z,2022-11-09T21:51:28.633398Z,4.897
371,34,372,22656447.0,0.0,0.0,0.0,0.0,,,indeed RT @2b_og Michael Caine discusses #Inception ending on BBC Radio interview and all it did was confuse me even more.,neutral,1,374,2022-11-09T21:51:23.032089Z,2022-11-09T21:51:23.032138Z,8.875
370,33,371,144725975.0,0.0,0.0,0.0,0.0,26003163409.0,replied_to,@SexDrugsRobsten eeek i can't wait to read this when i get home!!! #Inception,positive,1,373,2022-11-09T21:51:13.643391Z,2022-11-09T21:51:13.643596Z,6.57
369,32,370,18139550.0,0.0,0.0,0.0,0.0,,,i had a feeling the ending might be real since the top wasnt spinning perfectly & since michael caine wasnt in the dream too! #inception,neutral,1,372,2022-11-09T21:51:06.507296Z,2022-11-09T21:51:06.507331Z,3.638
368,31,369,34610367.0,0.0,0.0,0.0,0.0,,,So the spinning top did fall over at the end of Inception. Finally...I can get a good nights sleep after 3 months #inception,neutral,1,371,2022-11-09T21:51:02.218272Z,2022-11-09T21:51:02.218378Z,2.721
367,30,368,112542466.0,0.0,0.0,0.0,0.0,,,"""U're waiting for a train, a train that will take U far away. U know where U hope it'll take U, but you can't be sure."" ♥ #Inception",neutral,1,370,2022-11-09T21:50:58.981225Z,2022-11-09T21:50:58.981259Z,4.093
366,29,367,15566806.0,0.0,0.0,0.0,0.0,,,#Mal (Malkuth) was the #earth illusion trying to keep you here; gross matter. #Inception #decoded (blog talk #nowplaying) WOW! #projections,neutral,1,369,2022-11-09T21:50:54.333674Z,2022-11-09T21:50:54.333719Z,2.212
365,28,366,809768.0,1.0,0.0,0.0,0.0,,,Did Michael Caine Disclose Inception's Real Ending?: http://bit.ly/9bouqf (via @filmcrunch) #inception,neutral,1,368,2022-11-09T21:50:51.572999Z,2022-11-09T21:50:51.573045Z,1.848
